Zip,Street,Region,Price,Bedrooms,Bathrooms,Floorspace,Pet_friendly,Furnished,lat,lng,crime_percentage,restaurant_num,restaurant_star,trans_time_driv,trans_time_walk,trans_time_bike
15213,360 Ophelia St,"Oakland, Pittsburgh, PA",2100,4,2,1500.0,N,N,40.433921500000004,-79.9609315,,0.4850264448776651,0.625,0.5185185185185185,0.4444444444444444,0.391304347826087
15213,3705 Dawson St,"Oakland, Pittsburgh, PA",2100,3,1,1000.0,N,N,40.4373142,-79.9525048,,0.643159160065232,0.7379310344827587,0.25925925925925924,0.25396825396825395,0.2608695652173913
15213,355 Oakland Ave #1B,"Oakland, Pittsburgh, PA",800,Studio,1,,N,Y,40.439083399999994,-79.9534988,,0.7543083629119199,0.7358490566037735,0.25925925925925924,0.23809523809523808,0.2608695652173913
15213,331 Atwood St,"Oakland, Pittsburgh, PA",3900,6,3,2958.0,N,Y,40.439111100000005,-79.95489520000001,,0.8800539615614483,0.7067307692307693,0.3333333333333333,0.2777777777777778,0.2391304347826087
15213,336 Oakland Ave #3F,"Oakland, Pittsburgh, PA",800,Studio,1,,N,Y,40.4392935,-79.95451229999998,,0.842307559432848,0.7176470588235294,0.2962962962962963,0.23809523809523808,0.2391304347826087
15213,3614 Dawson Street,"Oakland, Pittsburgh, PA",1800 - 2000,3-4,1,,N,N,40.436766799999994,-79.95229479999998,,0.6301127554327695,0.7518518518518518,0.2962962962962963,0.2619047619047619,0.2826086956521739
15213,3222 Kennett Sq,"Oakland, Oakland, PA",880,1,1,,N,N,40.434603700000004,-79.9610141,,0.5845095256001763,0.680952380952381,0.5925925925925926,0.4365079365079365,0.3695652173913043
15213,416 Oakland Ave #5,"Oakland, Pittsburgh, PA",1950,3,2,,N,N,40.4382094,-79.95317209999999,,0.7434998289426279,0.73,0.2962962962962963,0.25396825396825395,0.2826086956521739
15213,3322 Juliet St #1,"Oakland, Pittsburgh, PA",2100,4,2,,N,N,40.43385120000001,-79.95602490000002,,0.6553632565609218,0.7,0.25925925925925924,0.38095238095238093,0.391304347826087
15213,3408 Juliet St #1,"Oakland, Pittsburgh, PA",2100,4,2,,N,N,40.434332299999994,-79.95589369999998,,0.6927716820775769,0.7210526315789474,0.25925925925925924,0.373015873015873,0.3695652173913043
15213,3410 Juliet St #1,"Oakland, Pittsburgh, PA",2100,4,2,,N,N,40.434387,-79.95589340000001,,0.6927716820775769,0.7210526315789474,0.25925925925925924,0.373015873015873,0.3695652173913043
15213,335 Meyran Ave,"Oakland, Pittsburgh, PA",3900,6,3,,N,N,40.43854,-79.95546089999998,,0.9005169192774888,0.7051724137931035,0.2962962962962963,0.29365079365079366,0.2826086956521739
15213,416 Oakland Ave #7,"Oakland, Pittsburgh, PA",1875,3,1,,N,N,40.4382094,-79.95317209999999,,0.7434998289426279,0.73,0.2962962962962963,0.25396825396825395,0.2826086956521739
15213,225 Melwood Ave #15,"North Oakland, Pittsburgh, PA",1100,1,1,776.0,Y,N,40.4507921,-79.9504848,,0.8113167160896758,0.6763888888888889,0.48148148148148145,0.20634920634920634,0.2826086956521739
15213,415 Semple St #2,"Oakland, Pittsburgh, PA",3300,6,2,,N,N,40.436943,-79.954341,,0.7678211003677589,0.7298245614035087,0.37037037037037035,0.30952380952380953,0.30434782608695654
15213,3716 Orpwood St #1,"Oakland, Pittsburgh, PA",425,,,,N,N,40.4294131,-79.95276989999998,,0.30434127155313573,0.85,0.37037037037037035,0.3888888888888889,0.391304347826087
15213,515 Cato St #3,"Oakland, Pittsburgh, PA",800,,,,N,Y,40.433290500000005,-79.9556971,,0.643159160065232,0.710344827586207,0.2962962962962963,0.3888888888888889,0.391304347826087
15213,351 Atwood St,"Oakland, Pittsburgh, PA",5000,8,4,1600.0,Y,N,40.438690799999996,-79.954364,,0.8087084283363767,0.7267605633802817,0.3333333333333333,0.2857142857142857,0.2391304347826087
15213,3614 Bates St,"Oakland, Pittsburgh, PA",4300,7,3,,N,N,40.437389700000004,-79.9543116,,0.7773574670705328,0.7233333333333334,0.25925925925925924,0.2777777777777778,0.2608695652173913
15213,342 Meyran Ave,"Oakland, Pittsburgh, PA",5000,8,3,,N,N,40.4380905,-79.95560959999999,,0.9115049481478179,0.7008130081300813,0.2962962962962963,0.30158730158730157,0.2826086956521739
15213,3325 Ward St,"Oakland, Pittsburgh, PA",2750,5,3,2600.0,N,N,40.433910299999994,-79.9550354,,0.6723087243615365,0.7264705882352941,0.3333333333333333,0.35714285714285715,0.34782608695652173
15213,3228 Parkview Ave,"Oakland, Pittsburgh, PA",3100,5,1.5,1900.0,N,N,40.43017649999999,-79.9529225,,0.393217953936553,0.7285714285714285,0.3333333333333333,0.373015873015873,0.3695652173913043
15213,3313 Juliet St,"Oakland, Pittsburgh, PA",3450,6,3,2246.0,N,N,40.433617299999995,-79.9565056,,0.6367484490555746,0.7035714285714285,0.2962962962962963,0.3888888888888889,0.391304347826087
15213,3442 Dawson St #1,"Oakland, Pittsburgh, PA",3400,6,2,2000.0,N,N,40.4357579,-79.9525938,,0.6553632565609218,0.7354838709677419,0.2962962962962963,0.2857142857142857,0.2826086956521739
15213,21 Wellsford St #1-2,"Oakland, Pittsburgh, PA",3600,6,2,,N,N,40.4354346,-79.95564329999998,,0.7678211003677589,0.7280701754385965,0.25925925925925924,0.3492063492063492,0.3695652173913043
15213,214 Dunseith St,"West Oakland, Pittsburgh, PA",3125,5,2,,N,N,40.4409308,-79.96479140000001,,0.43541392286532016,0.6777777777777778,0.5185185185185185,0.38095238095238093,0.3695652173913043
15213,515 Cato St,"Oakland, Pittsburgh, PA",800,2,1,,N,N,40.433290500000005,-79.9556971,,0.643159160065232,0.710344827586207,0.2962962962962963,0.3888888888888889,0.391304347826087
15213,765 Broughton St #5,"Bloomfield, Oakland, PA",900,1,1,,Y,N,40.4547783,-79.94660340000001,,0.6493596455234492,0.64,0.5185185185185185,0.3253968253968254,0.3695652173913043
15213,3221 Niagara St,"Oakland, Pittsburgh, PA",1200,3,1,1984.0,Y,N,40.4345406,-79.9601921,,0.5757126900083127,0.67,0.5925925925925926,0.42063492063492064,0.41304347826086957
15213,264 Melwood Ave #1R,"North Oakland, Pittsburgh, PA",1200,4,2,1500.0,N,N,40.451873600000006,-79.95046289999998,,0.7950983932894822,0.6742424242424242,0.4444444444444444,0.23015873015873015,0.2826086956521739
15213,749 S Millvale Ave #42,"Bloomfield, Pittsburgh, PA",1080,2,1,,N,N,40.4554309,-79.94744690000002,,0.6776357770241924,0.62,0.48148148148148145,0.3333333333333333,0.3695652173913043
15213,3209 Parkview Ave,"Oakland, Pittsburgh, PA",1096,2,1,1200.0,Y,N,40.4297128,-79.9536334,,0.3679674528084008,0.7166666666666667,0.3333333333333333,0.38095238095238093,0.3695652173913043
15213,358 Ophelia St,"Oakland, Pittsburgh, PA",1600,4,2,1320.0,N,N,40.4339417,-79.9609911,,0.4850264448776651,0.625,0.5185185185185185,0.4444444444444444,0.391304347826087
15213,3761 Childs St,"Oakland, Pittsburgh, PA",2250,5,3,1520.0,Y,Y,40.4295615,-79.95143890000001,,0.30434127155313573,0.85,0.4074074074074074,0.40476190476190477,0.41304347826086957
15213,264 Melwood Ave #R1,"North Oakland, Pittsburgh, PA",1200,4,2,1500.0,N,N,40.451873600000006,-79.95046289999998,,0.7950983932894822,0.6742424242424242,0.4444444444444444,0.23015873015873015,0.2826086956521739
15213,67 Bates St,"Oakland, Pittsburgh, PA",1600,4,1.5,1798.0,Y,N,40.4333138,-79.958603,,0.3388178885120962,0.6599999999999999,0.2962962962962963,0.42063492063492064,0.4782608695652174
15213,155 Chesterfield Rd,"West Oakland, Pittsburgh, PA",1195,3,1,,N,N,40.440084999999996,-79.9629533,,0.6301127554327695,0.6703703703703703,0.48148148148148145,0.3412698412698413,0.32608695652173914
15213,245 N Dithridge St #2,"North Oakland, Pittsburgh, PA",675,,,,N,Y,40.450112299999994,-79.95278309999998,,0.7678211003677589,0.6912280701754386,0.4444444444444444,0.20634920634920634,0.30434782608695654
15213,306 Ophelia St,"Oakland, Pittsburgh, PA",1700,5,2,1770.0,N,N,40.434827,-79.963154,,0.5567871217690253,0.6888888888888889,0.5925925925925926,0.40476190476190477,0.391304347826087
15213,3203 Niagara St,"Oakland, Pittsburgh, PA",1350,3,2,1324.0,N,N,40.434087100000006,-79.9605266,,0.4850264448776651,0.65,0.6296296296296297,0.42857142857142855,0.43478260869565216
15213,3418 Ward St #2,"Oakland, Pittsburgh, PA",760,2,1,852.0,N,N,40.4351526,-79.9541978,,0.7280546877384895,0.7413043478260869,0.25925925925925924,0.3253968253968254,0.34782608695652173
15213,3229 1/2 Ward St,"Oakland, Pittsburgh, PA",1695,4,1.5,,N,N,40.4316639,-79.9556522,,0.5664865741775045,0.7315789473684211,0.37037037037037035,0.40476190476190477,0.391304347826087
15213,35 Enfield St,"Bloomfield, Pittsburgh, PA",2000,5,2,1760.0,Y,N,40.4559016,-79.9505406,,0.7434998289426279,0.6679999999999999,0.5925925925925926,0.3888888888888889,0.43478260869565216
15213,4 Edith Pl,"Oakland, Pittsburgh, PA",995,2,1,1102.0,N,N,40.4331559,-79.954494,,0.6367484490555746,0.7285714285714285,0.37037037037037035,0.36507936507936506,0.32608695652173914
15213,3444 Ward St #6,"Oakland, Pittsburgh, PA",1150,2,1,,N,N,40.4357887,-79.95395970000001,,0.7434998289426279,0.732,0.25925925925925924,0.31746031746031744,0.30434782608695654
15213,340 N Craig St #3,"North Oakland, Pittsburgh, PA",1200,2,1,600.0,Y,N,40.453185299999994,-79.95246490000001,,0.7611854067449539,0.7181818181818181,0.4074074074074074,0.24603174603174602,0.21739130434782608
15213,344 N Craig St #4,"North Oakland, Pittsburgh, PA",1250,2,1,750.0,Y,Y,40.4533216,-79.95260470000001,,0.7611854067449539,0.7181818181818181,0.4074074074074074,0.25396825396825395,0.21739130434782608
15213,3221 Juliet St,"Oakland, Pittsburgh, PA",2100,6,3,,N,N,40.4323595,-79.9567679,,0.5757126900083127,0.705,0.2962962962962963,0.42063492063492064,0.41304347826086957
15213,356 Ophelia St,"Oakland, Pittsburgh, PA",1800,4,2,1308.0,N,N,40.433963399999996,-79.96104079999998,,0.4850264448776651,0.625,0.5185185185185185,0.4444444444444444,0.391304347826087
15213,407 Semple St #6,"Oakland, Pittsburgh, PA",1200,2,1,1350.0,N,N,40.4369638,-79.9546584,,0.8189324243933941,0.6933333333333334,0.4074074074074074,0.30158730158730157,0.30434782608695654
15213,3235 Parkview Ave,"Oakland, Pittsburgh, PA",650,1,1,200.0,N,N,40.4304461,-79.9533485,,0.41549047439982373,0.7,0.3333333333333333,0.36507936507936506,0.3695652173913043
15213,3232 Parkview Ave,"Oakland, Pittsburgh, PA",1750,4,2,1200.0,N,N,40.430310399999996,-79.9528998,,0.393217953936553,0.7285714285714285,0.3333333333333333,0.36507936507936506,0.3695652173913043
15213,4 Wellsford St,"Oakland, Pittsburgh, PA",3850,7,3,,N,N,40.434996999999996,-79.9552728,,0.7280546877384895,0.7347826086956522,0.2222222222222222,0.35714285714285715,0.3695652173913043
15213,3400 Juliet St,"Oakland, Pittsburgh, PA",1495,4,2,1744.0,N,N,40.434148,-79.95592649999998,,0.6927716820775769,0.7210526315789474,0.25925925925925924,0.38095238095238093,0.391304347826087
15213,3223 Joe Hammer Sq,"Oakland, Pittsburgh, PA",2000,4,1,1675.0,N,N,40.435291600000006,-79.96183359999998,,0.6160990961898495,0.6639999999999999,0.6666666666666666,0.4365079365079365,0.391304347826087
15213,222 Morewood Ave #2,"Bloomfield, Pittsburgh, PA",1025,2,1,,Y,N,40.4555004,-79.94604269999998,,0.6160990961898495,0.648,0.5555555555555556,0.31746031746031744,0.391304347826087
15213,414 McKee Pl #3,"Oakland, Pittsburgh, PA",1175,2,1,,Y,N,40.4360879,-79.9551551,,0.7834579272082245,0.7145161290322581,0.2962962962962963,0.3333333333333333,0.34782608695652173
15213,3235 Parkview Ave #102,"Oakland, Pittsburgh, PA",650,,,,N,Y,40.4304461,-79.9533485,,0.41549047439982373,0.7,0.3333333333333333,0.36507936507936506,0.3695652173913043
15213,339 Oakland Ave,"Oakland, Pittsburgh, PA",3000,5,2,2630.0,N,N,40.4394666,-79.9540097,,0.8060636598529473,0.73,0.25925925925925924,0.23809523809523808,0.2391304347826087
15213,3327 Niagara St,"Oakland, Pittsburgh, PA",995,2,1,,Y,N,40.43562259999999,-79.9596088,,0.6668272430549005,0.7242424242424242,0.3333333333333333,0.3888888888888889,0.391304347826087
15213,3314 Dawson St,"Oakland, Pittsburgh, PA",1395,4,1,,N,N,40.4331848,-79.9532329,,0.643159160065232,0.7344827586206897,0.2222222222222222,0.3412698412698413,0.2826086956521739
15213,3213 Ward St #A,"Oakland, Pittsburgh, PA",1200,2,1,,Y,N,40.4311795,-79.95549919999998,,0.3679674528084008,0.65,0.37037037037037035,0.4126984126984127,0.391304347826087
15213,371 S Bouquet St,"Oakland, Pittsburgh, PA",1500,3,1,,N,N,40.4397116,-79.95206929999998,,0.6668272430549005,0.7787878787878788,0.2222222222222222,0.2222222222222222,0.21739130434782608
15213,273 Robinson St,"West Oakland, Pittsburgh, PA",1495,3,1,,N,N,40.4424252,-79.96589200000001,,0.13107265131218435,0.5,0.5555555555555556,0.3968253968253968,0.3695652173913043
15213,331 Mckee Place,"Oakland, Pittsburgh, PA",1250 - 1800,2-3,1,,N,N,40.437969,-79.9564692,,0.9410897206087103,0.7006944444444445,0.4074074074074074,0.31746031746031744,0.2826086956521739
15213,229 N Dithridge St #3,"North Oakland, Pittsburgh, PA",1995,3,1,850.0,N,Y,40.4497328,-79.952561,,0.7678211003677589,0.6842105263157895,0.4444444444444444,0.19047619047619047,0.2608695652173913
15213,3319 Ward St,"Oakland, Pittsburgh, PA",1950,3,1,2203.0,N,N,40.4336775,-79.95505240000001,,0.6611821114879038,0.721875,0.37037037037037035,0.36507936507936506,0.34782608695652173
15213,344 Melwood Ave #1,"North Oakland, Pittsburgh, PA",1800,4,1,,Y,N,40.453569099999996,-79.9513808,,0.7773574670705328,0.6966666666666667,0.4444444444444444,0.2698412698412698,0.2826086956521739
15213,322 McKee Pl #1,"Oakland, Pittsburgh, PA",900,1,1,,Y,N,40.4371443,-79.95684440000001,,0.9344540269859052,0.6992805755395683,0.37037037037037035,0.3412698412698413,0.2826086956521739
15213,4628 Bayard St #B2,"North Oakland, Pittsburgh, PA",970,1,1,605.0,N,N,40.4499124,-79.94943570000001,,0.8333011971003847,0.6592592592592592,0.3333333333333333,0.19047619047619047,0.1956521739130435
15213,513 N Neville St #A4,"Shadyside, Pittsburgh, PA",975,1,1,,N,N,40.4500518,-79.94810249999998,,0.7834579272082245,0.667741935483871,0.2962962962962963,0.19047619047619047,0.21739130434782608
15213,513 N Neville St #C2,"Shadyside, Pittsburgh, PA",975,1,1,,N,N,40.4500518,-79.94810249999998,,0.7834579272082245,0.667741935483871,0.2962962962962963,0.19047619047619047,0.21739130434782608
15213,704 Enfield St,"Bloomfield, Pittsburgh, PA",1500,3,2,,Y,N,40.4560471,-79.9506413,,0.7397551944184558,0.6755102040816326,0.5925925925925926,0.3888888888888889,0.43478260869565216
15213,328 N Craig St #B,"North Oakland, Pittsburgh, PA",900,1,1,,N,N,40.452677,-79.9522796,,0.7645323589689372,0.7196428571428571,0.4074074074074074,0.23809523809523808,0.21739130434782608
15213,352 Semple St,"Oakland, Pittsburgh, PA",2300,4,2,1492.0,N,N,40.4375992,-79.95585,,0.9130238146594073,0.7016129032258065,0.4074074074074074,0.31746031746031744,0.2826086956521739
15213,3432 Ward St,"Oakland, Oakland, PA",1500,3,2,1952.0,N,N,40.435582200000006,-79.9541891,,0.7507737204848908,0.7307692307692307,0.25925925925925924,0.31746031746031744,0.34782608695652173
15213,2514 Allequippa St,"West Oakland, Pittsburgh, PA",2500,5,2.5,2225.0,N,N,40.441393,-79.9673703,,0.0,0.0,0.5925925925925926,0.42857142857142855,0.43478260869565216
15213,311 Morewood Ave #6,"Shadyside, Pittsburgh, PA",1995,3,1,1300.0,N,N,40.453864200000005,-79.94394989999998,,0.46989053982428053,0.7636363636363637,0.3333333333333333,0.2619047619047619,0.2391304347826087
